"","Station","DT","Temperature","Salinity","Conductivity","Speed.of.sound","calibrated","flags_CondSal","flags_Temperature"
"12706","EELD2",2019-01-22 01:00:00,-1.88,34.7949023394451,27.28,1439.85,NA,NA,NA
"12707","EELD2",2019-01-22 02:00:00,-1.88,34.7949023394451,27.28,1439.85,NA,NA,NA
"12708","EELD2",2019-01-22 03:00:00,-1.88,34.7387043939458,27.24,1439.78,NA,NA,NA
"12709","EELD2",2019-01-22 04:00:00,-1.88,34.6825184368089,27.2,1439.7,NA,NA,NA
"12710","EELD2",2019-01-22 05:00:00,-1.88,34.7387043939458,27.24,1439.78,NA,NA,NA
"12711","EELD2",2019-01-22 06:00:00,-1.88,34.7387043939458,27.24,1439.78,NA,NA,NA
"12712","EELD2",2019-01-22 07:00:00,-1.88,34.7387043939458,27.24,1439.78,NA,NA,NA
"12713","EELD2",2019-01-22 08:00:00,-1.88,34.7387043939458,27.24,1439.78,NA,NA,NA
"12714","EELD2",2019-01-22 09:00:00,-1.88,34.7387043939458,27.24,1439.78,NA,NA,NA
"12715","EELD2",2019-01-22 10:00:00,-1.88,34.7387043939458,27.24,1439.78,NA,NA,NA
"12716","EELD2",2019-01-22 11:00:00,-1.88,34.7949023394451,27.28,1439.85,NA,NA,NA
"12717","EELD2",2019-01-22 12:00:00,-1.88,34.7949023394451,27.28,1439.85,NA,NA,NA
"12718","EELD2",2019-01-22 13:00:00,-1.88,34.7949023394451,27.28,1439.85,NA,NA,NA
"12719","EELD2",2019-01-22 14:00:00,-1.88,34.6825184368089,27.2,1439.7,NA,NA,NA
"12720","EELD2",2019-01-22 15:00:00,-1.88,34.570182487204,27.12,1439.54,NA,NA,NA
"12721","EELD2",2019-01-22 16:00:00,-1.88,34.5140324945922,27.08,1439.47,NA,NA,NA
"12722","EELD2",2019-01-22 17:00:00,-1.88,34.6263444679233,27.16,1439.62,NA,NA,NA
"12723","EELD2",2019-01-22 18:00:00,-1.84,34.7478526755408,27.28,1439.98,NA,NA,NA
"12724","EELD2",2019-01-22 19:00:00,-1.88,34.8511122734436,27.32,1439.93,NA,NA,NA
"12725","EELD2",2019-01-22 20:00:00,-1.88,34.7949023394451,27.28,1439.85,NA,NA,NA
"12726","EELD2",2019-01-22 21:00:00,-1.88,34.7949023394451,27.28,1439.85,NA,NA,NA
"12727","EELD2",2019-01-22 22:00:00,-1.88,34.8511122734436,27.32,1439.93,NA,NA,NA
"12728","EELD2",2019-01-22 23:00:00,-1.88,34.9776284587743,27.41,1440.09,NA,NA,NA
"12729","EELD2",2019-01-23 00:00:00,-1.88,34.9213915500189,27.37,1440.01,NA,NA,NA
"12730","EELD2",2019-01-23 01:00:00,-1.88,34.6263444679233,27.16,1439.62,NA,NA,NA
"12731","EELD2",2019-01-23 02:00:00,-1.88,34.1773842891982,26.84,1439.01,NA,NA,NA
"12732","EELD2",2019-01-23 03:00:00,-1.88,33.6312514684845,26.45,1438.26,NA,NA,NA
"12733","EELD2",2019-01-23 04:00:00,-1.88,33.4634399162261,26.33,1438.05,NA,NA,NA
"12734","EELD2",2019-01-23 05:00:00,-1.88,33.3097074752659,26.22,1437.83,NA,NA,NA
"12735","EELD2",2019-01-23 06:00:00,-1.88,33.2538272574955,26.18,1437.76,NA,NA,NA
"12736","EELD2",2019-01-23 07:00:00,-1.88,33.3097074752659,26.22,1437.83,NA,NA,NA
"12737","EELD2",2019-01-23 08:00:00,-1.88,33.1560657386081,26.11,1437.61,NA,NA,NA
"12738","EELD2",2019-01-23 09:00:00,-1.88,33.1002185073034,26.07,1437.54,NA,NA,NA
"12739","EELD2",2019-01-23 10:00:00,-1.88,33.1560657386081,26.11,1437.61,NA,NA,NA
"12740","EELD2",2019-01-23 11:00:00,-1.88,33.2538272574955,26.18,1437.76,NA,NA,NA
"12741","EELD2",2019-01-23 12:00:00,-1.88,33.3655996869778,26.26,1437.9,NA,NA,NA
"12742","EELD2",2019-01-23 13:00:00,-1.88,34.1213182139067,26.8,1438.93,NA,NA,NA
"12743","EELD2",2019-01-23 14:00:00,-1.88,35.2026959875906,27.57,1440.41,NA,NA,NA
"12744","EELD2",2019-01-23 15:00:00,-1.84,35.0426881574163,27.49,1440.38,NA,NA,NA
"12745","EELD2",2019-01-23 16:00:00,-1.84,35.211313671091,27.61,1440.62,NA,NA,NA
"12746","EELD2",2019-01-23 17:00:00,-1.84,35.3941128648984,27.74,1440.86,NA,NA,NA
"12747","EELD2",2019-01-23 18:00:00,-1.84,35.7600905540425,28,1441.35,NA,NA,NA
"12748","EELD2",2019-01-23 19:00:00,-1.84,36.0560571977577,28.21,1441.76,NA,NA,NA
"12749","EELD2",2019-01-23 20:00:00,-1.84,36.3100056145468,28.39,1442.1,NA,NA,NA
"12750","EELD2",2019-01-23 21:00:00,-1.84,36.4370707873294,28.48,1442.27,NA,NA,NA
"12751","EELD2",2019-01-23 22:00:00,-1.84,36.5641966153274,28.57,1442.44,NA,NA,NA
"12752","EELD2",2019-01-23 23:00:00,-1.84,36.6207164554813,28.61,1442.53,NA,NA,NA
"12753","EELD2",2019-01-24 00:00:00,-1.84,36.6207164554813,28.61,1442.53,NA,NA,NA
"12754","EELD2",2019-01-24 01:00:00,-1.84,36.7479299142708,28.7,1442.7,NA,NA,NA
"12755","EELD2",2019-01-24 02:00:00,-1.84,36.6913831084831,28.66,1442.61,NA,NA,NA
"12756","EELD2",2019-01-24 03:00:00,-1.84,36.6207164554813,28.61,1442.53,NA,NA,NA
"12757","EELD2",2019-01-24 04:00:00,-1.84,36.6207164554813,28.61,1442.53,NA,NA,NA
"12758","EELD2",2019-01-24 05:00:00,-1.84,36.6913831084831,28.66,1442.61,NA,NA,NA
"12759","EELD2",2019-01-24 06:00:00,-1.84,36.8186302773121,28.75,1442.79,NA,NA,NA
"12760","EELD2",2019-01-24 07:00:00,-1.84,36.8752040535899,28.79,1442.87,NA,NA,NA
"12761","EELD2",2019-01-24 08:00:00,-1.84,36.8186302773121,28.75,1442.79,NA,NA,NA
"12762","EELD2",2019-01-24 09:00:00,-1.84,36.7479299142708,28.7,1442.7,NA,NA,NA
"12763","EELD2",2019-01-24 10:00:00,-1.84,36.6913831084831,28.66,1442.61,NA,NA,NA
"12764","EELD2",2019-01-24 11:00:00,-1.84,36.6207164554813,28.61,1442.53,NA,NA,NA
"12765","EELD2",2019-01-24 12:00:00,-1.84,36.5641966153274,28.57,1442.44,NA,NA,NA
"12766","EELD2",2019-01-24 13:00:00,-1.84,36.5641966153274,28.57,1442.44,NA,NA,NA
"12767","EELD2",2019-01-24 14:00:00,-1.84,36.5641966153274,28.57,1442.44,NA,NA,NA
"12768","EELD2",2019-01-24 15:00:00,-1.84,36.6913831084831,28.66,1442.61,NA,NA,NA
"12769","EELD2",2019-01-24 16:00:00,-1.84,36.8186302773121,28.75,1442.79,NA,NA,NA
"12770","EELD2",2019-01-24 17:00:00,-1.84,36.9459381328979,28.84,1442.96,NA,NA,NA
"12771","EELD2",2019-01-24 18:00:00,-1.84,37.0025388847725,28.88,1443.05,NA,NA,NA
"12772","EELD2",2019-01-24 19:00:00,-1.84,37.0733066868863,28.93,1443.14,NA,NA,NA
"12773","EELD2",2019-01-24 20:00:00,-1.84,36.9459381328979,28.84,1442.96,NA,NA,NA
"12774","EELD2",2019-01-24 21:00:00,-1.84,36.8186302773121,28.75,1442.79,NA,NA,NA
"12775","EELD2",2019-01-24 22:00:00,-1.84,36.7479299142708,28.7,1442.7,NA,NA,NA
"12776","EELD2",2019-01-24 23:00:00,-1.84,36.5641966153274,28.57,1442.44,NA,NA,NA
"12777","EELD2",2019-01-25 00:00:00,-1.84,36.5641966153274,28.57,1442.44,NA,NA,NA
"12778","EELD2",2019-01-25 01:00:00,-1.84,36.5641966153274,28.57,1442.44,NA,NA,NA
"12779","EELD2",2019-01-25 02:00:00,-1.84,36.5641966153274,28.57,1442.44,NA,NA,NA
"12780","EELD2",2019-01-25 03:00:00,-1.84,36.6913831084831,28.66,1442.61,NA,NA,NA
"12781","EELD2",2019-01-25 04:00:00,-1.84,36.7479299142708,28.7,1442.7,NA,NA,NA
"12782","EELD2",2019-01-25 05:00:00,-1.84,36.8752040535899,28.79,1442.87,NA,NA,NA
"12783","EELD2",2019-01-25 06:00:00,-1.84,36.9459381328979,28.84,1442.96,NA,NA,NA
"12784","EELD2",2019-01-25 07:00:00,-1.84,36.9459381328979,28.84,1442.96,NA,NA,NA
"12785","EELD2",2019-01-25 08:00:00,-1.84,37.0025388847725,28.88,1443.05,NA,NA,NA
"12786","EELD2",2019-01-25 09:00:00,-1.84,36.8186302773121,28.75,1442.79,NA,NA,NA
"12787","EELD2",2019-01-25 10:00:00,-1.84,36.5641966153274,28.57,1442.44,NA,NA,NA
"12788","EELD2",2019-01-25 11:00:00,-1.84,35.577038487375,27.87,1441.1,NA,NA,NA
"12789","EELD2",2019-01-25 12:00:00,-1.84,36.4370707873294,28.48,1442.27,NA,NA,NA
"12790","EELD2",2019-01-25 13:00:00,-1.84,36.3664715369871,28.43,1442.18,NA,NA,NA
"12791","EELD2",2019-01-25 14:00:00,-1.84,36.3664715369871,28.43,1442.18,NA,NA,NA
"12792","EELD2",2019-01-25 15:00:00,-1.84,36.4370707873294,28.48,1442.27,NA,NA,NA
"12793","EELD2",2019-01-25 16:00:00,-1.84,36.4935636664527,28.52,1442.36,NA,NA,NA
"12794","EELD2",2019-01-25 17:00:00,-1.84,36.4935636664527,28.52,1442.36,NA,NA,NA
"12795","EELD2",2019-01-25 18:00:00,-1.84,36.4370707873294,28.48,1442.27,NA,NA,NA
"12796","EELD2",2019-01-25 19:00:00,-1.84,36.4370707873294,28.48,1442.27,NA,NA,NA
"12797","EELD2",2019-01-25 20:00:00,-1.84,36.4370707873294,28.48,1442.27,NA,NA,NA
"12798","EELD2",2019-01-25 21:00:00,-1.84,36.4370707873294,28.48,1442.27,NA,NA,NA
"12799","EELD2",2019-01-25 22:00:00,-1.84,36.3664715369871,28.43,1442.18,NA,NA,NA
"12800","EELD2",2019-01-25 23:00:00,-1.84,36.3100056145468,28.39,1442.1,NA,NA,NA
"12801","EELD2",2019-01-26 00:00:00,-1.84,36.239440057463,28.34,1442.02,NA,NA,NA
"12802","EELD2",2019-01-26 01:00:00,-1.84,36.1830010876159,28.3,1441.93,NA,NA,NA
"12803","EELD2",2019-01-26 02:00:00,-1.84,36.239440057463,28.34,1442.02,NA,NA,NA
"12804","EELD2",2019-01-26 03:00:00,-1.84,36.3100056145468,28.39,1442.1,NA,NA,NA
"12805","EELD2",2019-01-26 04:00:00,-1.84,36.3664715369871,28.43,1442.18,NA,NA,NA
"12806","EELD2",2019-01-26 05:00:00,-1.84,36.3664715369871,28.43,1442.18,NA,NA,NA
"12807","EELD2",2019-01-26 06:00:00,-1.84,36.3100056145468,28.39,1442.1,NA,NA,NA
"12808","EELD2",2019-01-26 07:00:00,-1.84,36.239440057463,28.34,1442.02,NA,NA,NA
"12809","EELD2",2019-01-26 08:00:00,-1.84,36.239440057463,28.34,1442.02,NA,NA,NA
"12810","EELD2",2019-01-26 09:00:00,-1.84,36.239440057463,28.34,1442.02,NA,NA,NA
"12811","EELD2",2019-01-26 10:00:00,-1.84,36.239440057463,28.34,1442.02,NA,NA,NA
"12812","EELD2",2019-01-26 11:00:00,-1.84,36.239440057463,28.34,1442.02,NA,NA,NA
"12813","EELD2",2019-01-26 12:00:00,-1.84,36.1830010876159,28.3,1441.93,NA,NA,NA
"12814","EELD2",2019-01-26 13:00:00,-1.84,36.239440057463,28.34,1442.02,NA,NA,NA
"12815","EELD2",2019-01-26 14:00:00,-1.84,36.1830010876159,28.3,1441.93,NA,NA,NA
"12816","EELD2",2019-01-26 15:00:00,-1.84,36.1830010876159,28.3,1441.93,NA,NA,NA
"12817","EELD2",2019-01-26 16:00:00,-1.84,36.0560571977577,28.21,1441.76,NA,NA,NA
"12818","EELD2",2019-01-26 17:00:00,-1.84,35.929173936783,28.12,1441.6,NA,NA,NA
"12819","EELD2",2019-01-26 18:00:00,-1.84,35.8164397080867,28.04,1441.43,NA,NA,NA
"12820","EELD2",2019-01-26 19:00:00,-1.84,35.6896709481053,27.95,1441.27,NA,NA,NA
"12821","EELD2",2019-01-26 20:00:00,-1.84,35.6896709481053,27.95,1441.27,NA,NA,NA
"12822","EELD2",2019-01-26 21:00:00,-1.84,35.633348731974,27.91,1441.18,NA,NA,NA
"12823","EELD2",2019-01-26 22:00:00,-1.84,35.5066675158281,27.82,1441.02,NA,NA,NA
"12824","EELD2",2019-01-26 23:00:00,-1.84,35.633348731974,27.91,1441.18,NA,NA,NA
"12825","EELD2",2019-01-27 00:00:00,-1.84,35.8728008354652,28.08,1441.51,NA,NA,NA
"12826","EELD2",2019-01-27 01:00:00,-1.84,35.929173936783,28.12,1441.6,NA,NA,NA
"12827","EELD2",2019-01-27 02:00:00,-1.84,35.9996571527424,28.17,1441.68,NA,NA,NA
"12828","EELD2",2019-01-27 03:00:00,-1.84,35.9996571527424,28.17,1441.68,NA,NA,NA
"12829","EELD2",2019-01-27 04:00:00,-1.84,35.9996571527424,28.17,1441.68,NA,NA,NA
"12830","EELD2",2019-01-27 05:00:00,-1.84,35.9996571527424,28.17,1441.68,NA,NA,NA
"12831","EELD2",2019-01-27 06:00:00,-1.84,35.9996571527424,28.17,1441.68,NA,NA,NA
"12832","EELD2",2019-01-27 07:00:00,-1.84,35.9996571527424,28.17,1441.68,NA,NA,NA
"12833","EELD2",2019-01-27 08:00:00,-1.84,35.9996571527424,28.17,1441.68,NA,NA,NA
"12834","EELD2",2019-01-27 09:00:00,-1.84,35.8728008354652,28.08,1441.51,NA,NA,NA
"12835","EELD2",2019-01-27 10:00:00,-1.84,35.5066675158281,27.82,1441.02,NA,NA,NA
"12836","EELD2",2019-01-27 11:00:00,-1.84,35.0426881574163,27.49,1440.38,NA,NA,NA
"12837","EELD2",2019-01-27 12:00:00,-1.84,34.8039863855243,27.32,1440.06,NA,NA,NA
"12838","EELD2",2019-01-27 13:00:00,-1.84,34.7478526755408,27.28,1439.98,NA,NA,NA
"12839","EELD2",2019-01-27 14:00:00,-1.84,34.7478526755408,27.28,1439.98,NA,NA,NA
"12840","EELD2",2019-01-27 15:00:00,-1.84,34.7478526755408,27.28,1439.98,NA,NA,NA
"12841","EELD2",2019-01-27 16:00:00,-1.84,34.7478526755408,27.28,1439.98,NA,NA,NA
"12842","EELD2",2019-01-27 17:00:00,-1.84,34.7478526755408,27.28,1439.98,NA,NA,NA
"12843","EELD2",2019-01-27 18:00:00,-1.84,34.7478526755408,27.28,1439.98,NA,NA,NA
"12844","EELD2",2019-01-27 19:00:00,-1.84,34.7478526755408,27.28,1439.98,NA,NA,NA
"12845","EELD2",2019-01-27 20:00:00,-1.84,34.7478526755408,27.28,1439.98,NA,NA,NA
"12846","EELD2",2019-01-27 21:00:00,-1.84,34.691730932015,27.24,1439.91,NA,NA,NA
"12847","EELD2",2019-01-27 22:00:00,-1.84,34.7478526755408,27.28,1439.98,NA,NA,NA
"12848","EELD2",2019-01-27 23:00:00,-1.84,34.691730932015,27.24,1439.91,NA,NA,NA
"12849","EELD2",2019-01-28 00:00:00,-1.84,34.6356211548358,27.2,1439.83,NA,NA,NA
"12850","EELD2",2019-01-28 01:00:00,-1.84,34.5795233439176,27.16,1439.75,NA,NA,NA
"12851","EELD2",2019-01-28 02:00:00,-1.84,34.5795233439176,27.16,1439.75,NA,NA,NA
"12852","EELD2",2019-01-28 03:00:00,-1.84,34.5234374992009,27.12,1439.67,NA,NA,NA
"12853","EELD2",2019-01-28 04:00:00,-1.84,34.5234374992009,27.12,1439.67,NA,NA,NA
"12854","EELD2",2019-01-28 05:00:00,-1.84,34.5234374992009,27.12,1439.67,NA,NA,NA
"12855","EELD2",2019-01-28 06:00:00,-1.84,34.5795233439176,27.16,1439.75,NA,NA,NA
"12856","EELD2",2019-01-28 07:00:00,-1.84,34.6356211548358,27.2,1439.83,NA,NA,NA
"12857","EELD2",2019-01-28 08:00:00,-1.84,34.5795233439176,27.16,1439.75,NA,NA,NA
"12858","EELD2",2019-01-28 09:00:00,-1.84,34.6356211548358,27.2,1439.83,NA,NA,NA
"12859","EELD2",2019-01-28 10:00:00,-1.84,34.6356211548358,27.2,1439.83,NA,NA,NA
"12860","EELD2",2019-01-28 11:00:00,-1.84,34.6356211548358,27.2,1439.83,NA,NA,NA
"12861","EELD2",2019-01-28 12:00:00,-1.84,34.6356211548358,27.2,1439.83,NA,NA,NA
"12862","EELD2",2019-01-28 13:00:00,-1.88,34.6825184368089,27.2,1439.7,NA,NA,NA
"12863","EELD2",2019-01-28 14:00:00,-1.88,34.7387043939458,27.24,1439.78,NA,NA,NA
"12864","EELD2",2019-01-28 15:00:00,-1.88,34.6825184368089,27.2,1439.7,NA,NA,NA
"12865","EELD2",2019-01-28 16:00:00,-1.88,34.7387043939458,27.24,1439.78,NA,NA,NA
"12866","EELD2",2019-01-28 17:00:00,-1.84,34.691730932015,27.24,1439.91,NA,NA,NA
"12867","EELD2",2019-01-28 18:00:00,-1.84,34.691730932015,27.24,1439.91,NA,NA,NA
"12868","EELD2",2019-01-28 19:00:00,-1.84,34.6356211548358,27.2,1439.83,NA,NA,NA
"12869","EELD2",2019-01-28 20:00:00,-1.84,34.691730932015,27.24,1439.91,NA,NA,NA
"12870","EELD2",2019-01-28 21:00:00,-1.88,34.7949023394451,27.28,1439.85,NA,NA,NA
"12871","EELD2",2019-01-28 22:00:00,-1.88,34.7949023394451,27.28,1439.85,NA,NA,NA
"12872","EELD2",2019-01-28 23:00:00,-1.88,34.7949023394451,27.28,1439.85,NA,NA,NA
"12873","EELD2",2019-01-29 00:00:00,-1.88,34.7949023394451,27.28,1439.85,NA,NA,NA
"12874","EELD2",2019-01-29 01:00:00,-1.88,34.7949023394451,27.28,1439.85,NA,NA,NA
"12875","EELD2",2019-01-29 02:00:00,-1.88,34.7949023394451,27.28,1439.85,NA,NA,NA
"12876","EELD2",2019-01-29 03:00:00,-1.88,34.8511122734436,27.32,1439.93,NA,NA,NA
"12877","EELD2",2019-01-29 04:00:00,-1.88,34.8511122734436,27.32,1439.93,NA,NA,NA
"12878","EELD2",2019-01-29 05:00:00,-1.88,34.8511122734436,27.32,1439.93,NA,NA,NA
"12879","EELD2",2019-01-29 06:00:00,-1.88,34.8511122734436,27.32,1439.93,NA,NA,NA
"12880","EELD2",2019-01-29 07:00:00,-1.88,34.8511122734436,27.32,1439.93,NA,NA,NA
"12881","EELD2",2019-01-29 08:00:00,-1.88,34.8511122734436,27.32,1439.93,NA,NA,NA
"12882","EELD2",2019-01-29 09:00:00,-1.88,34.8511122734436,27.32,1439.93,NA,NA,NA
"12883","EELD2",2019-01-29 10:00:00,-1.88,34.8511122734436,27.32,1439.93,NA,NA,NA
"12884","EELD2",2019-01-29 11:00:00,-1.88,34.9213915500189,27.37,1440.01,NA,NA,NA
"12885","EELD2",2019-01-29 12:00:00,-1.88,34.8511122734436,27.32,1439.93,NA,NA,NA
"12886","EELD2",2019-01-29 13:00:00,-1.88,34.8511122734436,27.32,1439.93,NA,NA,NA
"12887","EELD2",2019-01-29 14:00:00,-1.88,34.9213915500189,27.37,1440.01,NA,NA,NA
"12888","EELD2",2019-01-29 15:00:00,-1.88,34.9213915500189,27.37,1440.01,NA,NA,NA
"12889","EELD2",2019-01-29 16:00:00,-1.84,34.8601320621026,27.36,1440.14,NA,NA,NA
"12890","EELD2",2019-01-29 17:00:00,-1.84,34.8601320621026,27.36,1440.14,NA,NA,NA
"12891","EELD2",2019-01-29 18:00:00,-1.88,34.9213915500189,27.37,1440.01,NA,NA,NA
"12892","EELD2",2019-01-29 19:00:00,-1.88,34.8511122734436,27.32,1439.93,NA,NA,NA
"12893","EELD2",2019-01-29 20:00:00,-1.88,34.7949023394451,27.28,1439.85,NA,NA,NA
"12894","EELD2",2019-01-29 21:00:00,-1.88,34.7387043939458,27.24,1439.78,NA,NA,NA
"12895","EELD2",2019-01-29 22:00:00,-1.88,34.6825184368089,27.2,1439.7,NA,NA,NA
"12896","EELD2",2019-01-29 23:00:00,-1.88,34.6263444679233,27.16,1439.62,NA,NA,NA
"12897","EELD2",2019-01-30 00:00:00,-1.88,34.570182487204,27.12,1439.54,NA,NA,NA
"12898","EELD2",2019-01-30 01:00:00,-1.88,34.570182487204,27.12,1439.54,NA,NA,NA
"12899","EELD2",2019-01-30 02:00:00,-1.88,34.570182487204,27.12,1439.54,NA,NA,NA
"12900","EELD2",2019-01-30 03:00:00,-1.88,34.570182487204,27.12,1439.54,NA,NA,NA
"12901","EELD2",2019-01-30 04:00:00,-1.88,34.5140324945922,27.08,1439.47,NA,NA,NA
"12902","EELD2",2019-01-30 05:00:00,-1.88,34.5140324945922,27.08,1439.47,NA,NA,NA
"12903","EELD2",2019-01-30 06:00:00,-1.88,34.4578944900552,27.04,1439.39,NA,NA,NA
"12904","EELD2",2019-01-30 07:00:00,-1.88,34.4578944900552,27.04,1439.39,NA,NA,NA
"12905","EELD2",2019-01-30 08:00:00,-1.88,34.3456544452066,26.96,1439.24,NA,NA,NA
"12906","EELD2",2019-01-30 09:00:00,-1.88,34.2334623529256,26.88,1439.08,NA,NA,NA
"12907","EELD2",2019-01-30 10:00:00,-1.88,34.1773842891982,26.84,1439.01,NA,NA,NA
"12908","EELD2",2019-01-30 11:00:00,-1.88,34.1773842891982,26.84,1439.01,NA,NA,NA
"12909","EELD2",2019-01-30 12:00:00,-1.88,34.1773842891982,26.84,1439.01,NA,NA,NA
"12910","EELD2",2019-01-30 13:00:00,-1.88,34.1773842891982,26.84,1439.01,NA,NA,NA
"12911","EELD2",2019-01-30 14:00:00,-1.88,34.1213182139067,26.8,1438.93,NA,NA,NA
"12912","EELD2",2019-01-30 15:00:00,-1.88,34.1213182139067,26.8,1438.93,NA,NA,NA
"12913","EELD2",2019-01-30 16:00:00,-1.88,34.1213182139067,26.8,1438.93,NA,NA,NA
"12914","EELD2",2019-01-30 17:00:00,-1.88,34.0652641272053,26.76,1438.86,NA,NA,NA
"12915","EELD2",2019-01-30 18:00:00,-1.88,34.0652641272053,26.76,1438.86,NA,NA,NA
"12916","EELD2",2019-01-30 19:00:00,-1.84,34.0192033790016,26.76,1438.99,NA,NA,NA
"12917","EELD2",2019-01-30 20:00:00,-1.84,34.0192033790016,26.76,1438.99,NA,NA,NA
"12918","EELD2",2019-01-30 21:00:00,-1.84,33.8513407406037,26.64,1438.77,NA,NA,NA
"12919","EELD2",2019-01-30 22:00:00,-1.84,33.7954104631155,26.6,1438.69,NA,NA,NA
"12920","EELD2",2019-01-30 23:00:00,-1.84,33.683585812962,26.52,1438.54,NA,NA,NA
"12921","EELD2",2019-01-31 00:00:00,-1.84,33.683585812962,26.52,1438.54,NA,NA,NA
"12922","EELD2",2019-01-31 01:00:00,-1.84,33.683585812962,26.52,1438.54,NA,NA,NA
"12923","EELD2",2019-01-31 02:00:00,-1.84,33.7394921537869,26.56,1438.62,NA,NA,NA
"12924","EELD2",2019-01-31 03:00:00,-1.84,33.7394921537869,26.56,1438.62,NA,NA,NA
"12925","EELD2",2019-01-31 04:00:00,-1.84,33.7954104631155,26.6,1438.69,NA,NA,NA
"12926","EELD2",2019-01-31 05:00:00,-1.84,33.7394921537869,26.56,1438.62,NA,NA,NA
"12927","EELD2",2019-01-31 06:00:00,-1.84,33.8513407406037,26.64,1438.77,NA,NA,NA
"12928","EELD2",2019-01-31 07:00:00,-1.84,33.8513407406037,26.64,1438.77,NA,NA,NA
"12929","EELD2",2019-01-31 08:00:00,-1.84,33.8513407406037,26.64,1438.77,NA,NA,NA
"12930","EELD2",2019-01-31 09:00:00,-1.84,33.8513407406037,26.64,1438.77,NA,NA,NA
"12931","EELD2",2019-01-31 10:00:00,-1.84,33.9072829859353,26.68,1438.84,NA,NA,NA
"12932","EELD2",2019-01-31 11:00:00,-1.84,33.7954104631155,26.6,1438.69,NA,NA,NA
"12933","EELD2",2019-01-31 12:00:00,-1.84,33.8513407406037,26.64,1438.77,NA,NA,NA
"12934","EELD2",2019-01-31 13:00:00,-1.84,33.8513407406037,26.64,1438.77,NA,NA,NA
"12935","EELD2",2019-01-31 14:00:00,-1.84,33.8513407406037,26.64,1438.77,NA,NA,NA
"12936","EELD2",2019-01-31 15:00:00,-1.84,33.8513407406037,26.64,1438.77,NA,NA,NA
"12937","EELD2",2019-01-31 16:00:00,-1.84,33.8513407406037,26.64,1438.77,NA,NA,NA
"12938","EELD2",2019-01-31 17:00:00,-1.84,33.7954104631155,26.6,1438.69,NA,NA,NA
"12939","EELD2",2019-01-31 18:00:00,-1.84,33.8513407406037,26.64,1438.77,NA,NA,NA
"12940","EELD2",2019-01-31 19:00:00,-1.84,33.7954104631155,26.6,1438.69,NA,NA,NA
"12941","EELD2",2019-01-31 20:00:00,-1.84,33.7394921537869,26.56,1438.62,NA,NA,NA
"12942","EELD2",2019-01-31 21:00:00,-1.84,33.7394921537869,26.56,1438.62,NA,NA,NA
"12943","EELD2",2019-01-31 22:00:00,-1.84,33.7394921537869,26.56,1438.62,NA,NA,NA
"12944","EELD2",2019-01-31 23:00:00,-1.84,33.683585812962,26.52,1438.54,NA,NA,NA
"12945","EELD2",2019-02-01 00:00:00,-1.84,33.7394921537869,26.56,1438.62,NA,NA,NA
"12946","EELD2",2019-02-01 01:00:00,-1.84,33.683585812962,26.52,1438.54,NA,NA,NA
"12947","EELD2",2019-02-01 02:00:00,-1.84,33.5857785168647,26.45,1438.4,NA,NA,NA
"12948","EELD2",2019-02-01 03:00:00,-1.84,33.6416639118965,26.49,1438.47,NA,NA,NA
"12949","EELD2",2019-02-01 04:00:00,-1.84,33.6416639118965,26.49,1438.47,NA,NA,NA
"12950","EELD2",2019-02-01 05:00:00,-1.84,33.683585812962,26.52,1438.54,NA,NA,NA
"12951","EELD2",2019-02-01 06:00:00,-1.84,33.7954104631155,26.6,1438.69,NA,NA,NA
"12952","EELD2",2019-02-01 07:00:00,-1.84,33.9072829859353,26.68,1438.84,NA,NA,NA
"12953","EELD2",2019-02-01 08:00:00,-1.84,34.0192033790016,26.76,1438.99,NA,NA,NA
"12954","EELD2",2019-02-01 09:00:00,-1.84,34.0751815262413,26.8,1439.07,NA,NA,NA
"12955","EELD2",2019-02-01 10:00:00,-1.84,34.1311716403344,26.84,1439.14,NA,NA,NA
"12956","EELD2",2019-02-01 11:00:00,-1.84,34.1871737211014,26.88,1439.22,NA,NA,NA
"12957","EELD2",2019-02-01 12:00:00,-1.84,34.1311716403344,26.84,1439.14,NA,NA,NA
"12958","EELD2",2019-02-01 13:00:00,-1.84,34.0751815262413,26.8,1439.07,NA,NA,NA
"12959","EELD2",2019-02-01 14:00:00,-1.84,34.0751815262413,26.8,1439.07,NA,NA,NA
"12960","EELD2",2019-02-01 15:00:00,-1.84,34.0192033790016,26.76,1438.99,NA,NA,NA
"12961","EELD2",2019-02-01 16:00:00,-1.84,34.1871737211014,26.88,1439.22,NA,NA,NA
"12962","EELD2",2019-02-01 17:00:00,-1.84,34.355251762057,27,1439.44,NA,NA,NA
"12963","EELD2",2019-02-01 18:00:00,-1.84,34.5795233439176,27.16,1439.75,NA,NA,NA
"12964","EELD2",2019-02-01 19:00:00,-1.84,34.7478526755408,27.28,1439.98,NA,NA,NA
"12965","EELD2",2019-02-01 20:00:00,-1.84,34.8039863855243,27.32,1440.06,NA,NA,NA
"12966","EELD2",2019-02-01 21:00:00,-1.84,34.8039863855243,27.32,1440.06,NA,NA,NA
"12967","EELD2",2019-02-01 22:00:00,-1.84,34.8601320621026,27.36,1440.14,NA,NA,NA
"12968","EELD2",2019-02-01 23:00:00,-1.84,34.8601320621026,27.36,1440.14,NA,NA,NA
